[2026-04-03T01:02:38.079+0600][0.005s][info][gc,init] CardTable entry size: 512
[2026-04-03T01:03:11.008+0600][32.935s][info][gc,metaspace   ] GC(62) Metaspace: 10216K(10368K)->10216K(10368K) NonClass: 9327K(9408K)->9327K(9408K) Class: 888K(960K)->888K(960K)
[2026-04-03T01:03:11.008+0600][32.935s][info][gc             ] GC(62) Pause Young (Normal) (G1 Evacuation Pause) 1469M->552M(1662M) 40.083ms
[2026-04-03T01:03:11.008+0600][32.935s][info][gc,cpu         ] GC(62) User=0.37s Sys=0.00s Real=0.04s
[2026-04-03T01:03:11.668+0600][33.595s][info][gc,start       ] GC(63) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:03:11.668+0600][33.595s][info][gc,task        ] GC(63) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:11.708+0600][33.635s][info][gc,phases      ] GC(63)   Pre Evacuate Collection Set: 0.63ms
[2026-04-03T01:03:11.708+0600][33.635s][info][gc,phases      ] GC(63)   Merge Heap Roots: 0.33ms
[2026-04-03T01:03:11.708+0600][33.635s][info][gc,phases      ] GC(63)   Evacuate Collection Set: 37.30ms
[2026-04-03T01:03:11.708+0600][33.635s][info][gc,phases      ] GC(63)   Post Evacuate Collection Set: 1.39ms
[2026-04-03T01:03:11.708+0600][33.635s][info][gc,phases      ] GC(63)   Other: 0.16ms
[2026-04-03T01:03:11.708+0600][33.635s][info][gc,heap        ] GC(63) Eden regions: 461->0(461)
[2026-04-03T01:03:11.708+0600][33.635s][info][gc,heap        ] GC(63) Survivor regions: 37->37(63)
[2026-04-03T01:03:11.708+0600][33.635s][info][gc,heap        ] GC(63) Old regions: 243->245
[2026-04-03T01:03:11.708+0600][33.635s][info][gc,heap        ] GC(63) Humongous regions: 2->2
[2026-04-03T01:03:11.708+0600][33.635s][info][gc,metaspace   ] GC(63) Metaspace: 10218K(10368K)->10218K(10368K) NonClass: 9329K(9408K)->9329K(9408K) Class: 888K(960K)->888K(960K)
[2026-04-03T01:03:11.708+0600][33.635s][info][gc             ] GC(63) Pause Young (Normal) (G1 Evacuation Pause) 1474M->557M(1662M) 40.221ms
[2026-04-03T01:03:11.708+0600][33.635s][info][gc,cpu         ] GC(63) User=0.39s Sys=0.00s Real=0.04s
[2026-04-03T01:03:12.412+0600][34.339s][info][gc,start       ] GC(64) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:03:12.412+0600][34.339s][info][gc,task        ] GC(64) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:12.454+0600][34.380s][info][gc,phases      ] GC(64)   Pre Evacuate Collection Set: 0.52ms
[2026-04-03T01:03:12.454+0600][34.380s][info][gc,phases      ] GC(64)   Merge Heap Roots: 0.36ms
[2026-04-03T01:03:12.454+0600][34.380s][info][gc,phases      ] GC(64)   Evacuate Collection Set: 39.11ms
[2026-04-03T01:03:12.454+0600][34.380s][info][gc,phases      ] GC(64)   Post Evacuate Collection Set: 1.20ms
[2026-04-03T01:03:12.454+0600][34.380s][info][gc,phases      ] GC(64)   Other: 0.15ms
[2026-04-03T01:03:12.454+0600][34.380s][info][gc,heap        ] GC(64) Eden regions: 461->0(463)
[2026-04-03T01:03:12.454+0600][34.380s][info][gc,heap        ] GC(64) Survivor regions: 37->35(63)
[2026-04-03T01:03:12.454+0600][34.380s][info][gc,heap        ] GC(64) Old regions: 245->250
[2026-04-03T01:03:12.454+0600][34.380s][info][gc,heap        ] GC(64) Humongous regions: 2->2
[2026-04-03T01:03:12.454+0600][34.380s][info][gc,metaspace   ] GC(64) Metaspace: 10219K(10368K)->10219K(10368K) NonClass: 9330K(9408K)->9330K(9408K) Class: 888K(960K)->888K(960K)
[2026-04-03T01:03:12.454+0600][34.380s][info][gc             ] GC(64) Pause Young (Normal) (G1 Evacuation Pause) 1479M->563M(1662M) 41.746ms
[2026-04-03T01:03:12.454+0600][34.380s][info][gc,cpu         ] GC(64) User=0.39s Sys=0.00s Real=0.04s
[2026-04-03T01:03:13.085+0600][35.011s][info][gc,start       ] GC(65) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:03:13.085+0600][35.011s][info][gc,task        ] GC(65) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:13.124+0600][35.051s][info][gc,phases      ] GC(65)   Pre Evacuate Collection Set: 0.53ms
[2026-04-03T01:03:13.124+0600][35.051s][info][gc,phases      ] GC(65)   Merge Heap Roots: 0.42ms
[2026-04-03T01:03:13.124+0600][35.051s][info][gc,phases      ] GC(65)   Evacuate Collection Set: 36.90ms
[2026-04-03T01:03:13.124+0600][35.051s][info][gc,phases      ] GC(65)   Post Evacuate Collection Set: 1.29ms
[2026-04-03T01:03:13.124+0600][35.051s][info][gc,phases      ] GC(65)   Other: 0.18ms
[2026-04-03T01:03:13.124+0600][35.051s][info][gc,heap        ] GC(65) Eden regions: 463->0(462)
[2026-04-03T01:03:13.124+0600][35.051s][info][gc,heap        ] GC(65) Survivor regions: 35->36(63)
[2026-04-03T01:03:13.124+0600][35.051s][info][gc,heap        ] GC(65) Old regions: 250->253
[2026-04-03T01:03:13.124+0600][35.051s][info][gc,heap        ] GC(65) Humongous regions: 2->2
[2026-04-03T01:03:13.124+0600][35.051s][info][gc,metaspace   ] GC(65) Metaspace: 10219K(10368K)->10219K(10368K) NonClass: 9330K(9408K)->9330K(9408K) Class: 888K(960K)->888K(960K)
[2026-04-03T01:03:13.124+0600][35.051s][info][gc             ] GC(65) Pause Young (Normal) (G1 Evacuation Pause) 1489M->570M(1662M) 39.737ms
[2026-04-03T01:03:13.124+0600][35.051s][info][gc,cpu         ] GC(65) User=0.37s Sys=0.00s Real=0.04s
[2026-04-03T01:03:13.769+0600][35.696s][info][gc,start       ] GC(66) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:03:13.769+0600][35.696s][info][gc,task        ] GC(66) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:13.810+0600][35.737s][info][gc,phases      ] GC(66)   Pre Evacuate Collection Set: 0.49ms
[2026-04-03T01:03:13.810+0600][35.737s][info][gc,phases      ] GC(66)   Merge Heap Roots: 0.37ms
[2026-04-03T01:03:13.810+0600][35.737s][info][gc,phases      ] GC(66)   Evacuate Collection Set: 38.95ms
[2026-04-03T01:03:13.810+0600][35.737s][info][gc,phases      ] GC(66)   Post Evacuate Collection Set: 0.88ms
[2026-04-03T01:03:13.810+0600][35.737s][info][gc,phases      ] GC(66)   Other: 0.16ms
[2026-04-03T01:03:13.810+0600][35.737s][info][gc,heap        ] GC(66) Eden regions: 462->0(460)
[2026-04-03T01:03:13.810+0600][35.737s][info][gc,heap        ] GC(66) Survivor regions: 36->38(63)
[2026-04-03T01:03:13.810+0600][35.737s][info][gc,heap        ] GC(66) Old regions: 253->256
[2026-04-03T01:03:13.810+0600][35.737s][info][gc,heap        ] GC(66) Humongous regions: 2->2
[2026-04-03T01:03:13.810+0600][35.737s][info][gc,metaspace   ] GC(66) Metaspace: 10219K(10368K)->10219K(10368K) NonClass: 9330K(9408K)->9330K(9408K) Class: 888K(960K)->888K(960K)
[2026-04-03T01:03:13.810+0600][35.737s][info][gc             ] GC(66) Pause Young (Normal) (G1 Evacuation Pause) 1494M->580M(1662M) 41.218ms
[2026-04-03T01:03:13.810+0600][35.737s][info][gc,cpu         ] GC(66) User=0.39s Sys=0.00s Real=0.05s
[2026-04-03T01:03:14.454+0600][36.380s][info][gc,start       ] GC(67) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:03:14.454+0600][36.381s][info][gc,task        ] GC(67) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:14.494+0600][36.421s][info][gc,phases      ] GC(67)   Pre Evacuate Collection Set: 0.51ms
[2026-04-03T01:03:14.494+0600][36.421s][info][gc,phases      ] GC(67)   Merge Heap Roots: 0.37ms
[2026-04-03T01:03:14.494+0600][36.421s][info][gc,phases      ] GC(67)   Evacuate Collection Set: 37.56ms
[2026-04-03T01:03:14.494+0600][36.421s][info][gc,phases      ] GC(67)   Post Evacuate Collection Set: 1.34ms
[2026-04-03T01:03:14.494+0600][36.421s][info][gc,phases      ] GC(67)   Other: 0.17ms
[2026-04-03T01:03:14.494+0600][36.421s][info][gc,heap        ] GC(67) Eden regions: 460->0(461)
[2026-04-03T01:03:14.494+0600][36.421s][info][gc,heap        ] GC(67) Survivor regions: 38->37(63)
[2026-04-03T01:03:14.494+0600][36.421s][info][gc,heap        ] GC(67) Old regions: 256->260
[2026-04-03T01:03:14.494+0600][36.421s][info][gc,heap        ] GC(67) Humongous regions: 2->2
[2026-04-03T01:03:14.494+0600][36.421s][info][gc,metaspace   ] GC(67) Metaspace: 10219K(10368K)->10219K(10368K) NonClass: 9330K(9408K)->9330K(9408K) Class: 888K(960K)->888K(960K)
[2026-04-03T01:03:14.494+0600][36.421s][info][gc             ] GC(67) Pause Young (Normal) (G1 Evacuation Pause) 1500M->585M(1662M) 40.340ms
[2026-04-03T01:03:14.494+0600][36.421s][info][gc,cpu         ] GC(67) User=0.38s Sys=0.00s Real=0.04s
[2026-04-03T01:03:15.142+0600][37.069s][info][gc,start       ] GC(68) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:03:15.143+0600][37.069s][info][gc,task        ] GC(68) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:15.184+0600][37.111s][info][gc,phases      ] GC(68)   Pre Evacuate Collection Set: 0.53ms
[2026-04-03T01:03:15.185+0600][37.111s][info][gc,phases      ] GC(68)   Merge Heap Roots: 0.48ms
[2026-04-03T01:03:15.185+0600][37.111s][info][gc,phases      ] GC(68)   Evacuate Collection Set: 39.58ms
[2026-04-03T01:03:15.185+0600][37.111s][info][gc,phases      ] GC(68)   Post Evacuate Collection Set: 1.08ms
[2026-04-03T01:03:15.185+0600][37.111s][info][gc,phases      ] GC(68)   Other: 0.18ms
[2026-04-03T01:03:15.185+0600][37.111s][info][gc,heap        ] GC(68) Eden regions: 461->0(462)
[2026-04-03T01:03:15.185+0600][37.111s][info][gc,heap        ] GC(68) Survivor regions: 37->36(63)
[2026-04-03T01:03:15.185+0600][37.111s][info][gc,heap        ] GC(68) Old regions: 260->263
[2026-04-03T01:03:15.185+0600][37.111s][info][gc,heap        ] GC(68) Humongous regions: 2->2
[2026-04-03T01:03:15.185+0600][37.111s][info][gc,metaspace   ] GC(68) Metaspace: 10219K(10368K)->10219K(10368K) NonClass: 9330K(9408K)->9330K(9408K) Class: 888K(960K)->888K(960K)
[2026-04-03T01:03:15.185+0600][37.111s][info][gc             ] GC(68) Pause Young (Normal) (G1 Evacuation Pause) 1507M->591M(1662M) 42.172ms
[2026-04-03T01:03:15.185+0600][37.111s][info][gc,cpu         ] GC(68) User=0.44s Sys=0.01s Real=0.04s
[2026-04-03T01:03:16.296+0600][38.223s][info][gc,start       ] GC(69) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:03:16.297+0600][38.223s][info][gc,task        ] GC(69) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:16.347+0600][38.274s][info][gc,mmu         ] GC(69) MMU target violated: 50.6ms (50.0ms/51.0ms)
[2026-04-03T01:03:16.347+0600][38.274s][info][gc,phases      ] GC(69)   Pre Evacuate Collection Set: 0.45ms
[2026-04-03T01:03:16.347+0600][38.274s][info][gc,phases      ] GC(69)   Merge Heap Roots: 0.31ms
[2026-04-03T01:03:16.347+0600][38.274s][info][gc,phases      ] GC(69)   Evacuate Collection Set: 48.42ms
[2026-04-03T01:03:16.347+0600][38.274s][info][gc,phases      ] GC(69)   Post Evacuate Collection Set: 1.38ms
[2026-04-03T01:03:16.347+0600][38.274s][info][gc,phases      ] GC(69)   Other: 0.23ms
[2026-04-03T01:03:16.347+0600][38.274s][info][gc,heap        ] GC(69) Eden regions: 462->0(403)
[2026-04-03T01:03:16.347+0600][38.274s][info][gc,heap        ] GC(69) Survivor regions: 36->49(63)
[2026-04-03T01:03:16.347+0600][38.274s][info][gc,heap        ] GC(69) Old regions: 263->267
[2026-04-03T01:03:16.347+0600][38.274s][info][gc,heap        ] GC(69) Humongous regions: 2->2
[2026-04-03T01:03:16.347+0600][38.274s][info][gc,metaspace   ] GC(69) Metaspace: 10415K(10688K)->10415K(10688K) NonClass: 9514K(9664K)->9514K(9664K) Class: 900K(1024K)->900K(1024K)
[2026-04-03T01:03:16.347+0600][38.274s][info][gc             ] GC(69) Pause Young (Normal) (G1 Evacuation Pause) 1515M->622M(1662M) 50.997ms
[2026-04-03T01:03:16.347+0600][38.274s][info][gc,cpu         ] GC(69) User=0.49s Sys=0.00s Real=0.05s
[2026-04-03T01:03:18.109+0600][40.035s][info][gc,start       ] GC(70) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:03:18.109+0600][40.035s][info][gc,task        ] GC(70) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:18.213+0600][40.139s][info][gc,mmu         ] GC(70) MMU target violated: 51.0ms (50.0ms/51.0ms)
[2026-04-03T01:03:18.213+0600][40.140s][info][gc,phases      ] GC(70)   Pre Evacuate Collection Set: 0.25ms
[2026-04-03T01:03:18.213+0600][40.140s][info][gc,phases      ] GC(70)   Merge Heap Roots: 0.21ms
[2026-04-03T01:03:18.213+0600][40.140s][info][gc,phases      ] GC(70)   Evacuate Collection Set: 101.99ms
[2026-04-03T01:03:18.213+0600][40.140s][info][gc,phases      ] GC(70)   Post Evacuate Collection Set: 1.48ms
[2026-04-03T01:03:18.213+0600][40.140s][info][gc,phases      ] GC(70)   Other: 0.27ms
[2026-04-03T01:03:18.213+0600][40.140s][info][gc,heap        ] GC(70) Eden regions: 404->0(9)
[2026-04-03T01:03:18.213+0600][40.140s][info][gc,heap        ] GC(70) Survivor regions: 49->57(57)
[2026-04-03T01:03:18.213+0600][40.140s][info][gc,heap        ] GC(70) Old regions: 267->309
[2026-04-03T01:03:18.213+0600][40.140s][info][gc,heap        ] GC(70) Humongous regions: 2->2
[2026-04-03T01:03:18.213+0600][40.140s][info][gc,metaspace   ] GC(70) Metaspace: 10415K(10688K)->10415K(10688K) NonClass: 9514K(9664K)->9514K(9664K) Class: 900K(1024K)->900K(1024K)
[2026-04-03T01:03:18.213+0600][40.140s][info][gc             ] GC(70) Pause Young (Normal) (G1 Evacuation Pause) 1430M->724M(1662M) 104.393ms
[2026-04-03T01:03:18.213+0600][40.140s][info][gc,cpu         ] GC(70) User=1.02s Sys=0.00s Real=0.11s
[2026-04-03T01:03:18.219+0600][40.146s][info][gc,start       ] GC(71) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:03:18.220+0600][40.146s][info][gc,task        ] GC(71) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:18.263+0600][40.190s][info][gc,phases      ] GC(71)   Pre Evacuate Collection Set: 0.33ms
[2026-04-03T01:03:18.264+0600][40.190s][info][gc,phases      ] GC(71)   Merge Heap Roots: 0.17ms
[2026-04-03T01:03:18.264+0600][40.190s][info][gc,phases      ] GC(71)   Evacuate Collection Set: 42.66ms
[2026-04-03T01:03:18.264+0600][40.190s][info][gc,phases      ] GC(71)   Post Evacuate Collection Set: 0.62ms
[2026-04-03T01:03:18.264+0600][40.190s][info][gc,phases      ] GC(71)   Other: 0.09ms
[2026-04-03T01:03:18.264+0600][40.190s][info][gc,heap        ] GC(71) Eden regions: 1->0(272)
[2026-04-03T01:03:18.264+0600][40.190s][info][gc,heap        ] GC(71) Survivor regions: 57->5(8)
[2026-04-03T01:03:18.264+0600][40.190s][info][gc,heap        ] GC(71) Old regions: 309->368
[2026-04-03T01:03:18.264+0600][40.190s][info][gc,heap        ] GC(71) Humongous regions: 2->2
[2026-04-03T01:03:18.264+0600][40.190s][info][gc,metaspace   ] GC(71) Metaspace: 10415K(10688K)->10415K(10688K) NonClass: 9514K(9664K)->9514K(9664K) Class: 900K(1024K)->900K(1024K)
[2026-04-03T01:03:18.264+0600][40.190s][info][gc             ] GC(71) Pause Young (Normal) (G1 Evacuation Pause) 726M->738M(1662M) 44.209ms
[2026-04-03T01:03:18.264+0600][40.190s][info][gc,cpu         ] GC(71) User=0.42s Sys=0.00s Real=0.05s
[2026-04-03T01:03:19.383+0600][41.309s][info][gc,start       ] GC(72) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:03:19.383+0600][41.309s][info][gc,task        ] GC(72) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:19.404+0600][41.331s][info][gc,phases      ] GC(72)   Pre Evacuate Collection Set: 0.21ms
[2026-04-03T01:03:19.404+0600][41.331s][info][gc,phases      ] GC(72)   Merge Heap Roots: 0.13ms
[2026-04-03T01:03:19.404+0600][41.331s][info][gc,phases      ] GC(72)   Evacuate Collection Set: 20.11ms
[2026-04-03T01:03:19.404+0600][41.331s][info][gc,phases      ] GC(72)   Post Evacuate Collection Set: 1.03ms
[2026-04-03T01:03:19.404+0600][41.331s][info][gc,phases      ] GC(72)   Other: 0.09ms
[2026-04-03T01:03:19.404+0600][41.331s][info][gc,heap        ] GC(72) Eden regions: 290->0(192)
[2026-04-03T01:03:19.404+0600][41.331s][info][gc,heap        ] GC(72) Survivor regions: 5->26(37)
[2026-04-03T01:03:19.404+0600][41.331s][info][gc,heap        ] GC(72) Old regions: 368->368
[2026-04-03T01:03:19.404+0600][41.331s][info][gc,heap        ] GC(72) Humongous regions: 2->2
[2026-04-03T01:03:19.404+0600][41.331s][info][gc,metaspace   ] GC(72) Metaspace: 10416K(10688K)->10416K(10688K) NonClass: 9515K(9664K)->9515K(9664K) Class: 900K(1024K)->900K(1024K)
[2026-04-03T01:03:19.404+0600][41.331s][info][gc             ] GC(72) Pause Young (Normal) (G1 Evacuation Pause) 1318M->781M(1662M) 21.875ms
[2026-04-03T01:03:19.404+0600][41.331s][info][gc,cpu         ] GC(72) User=0.20s Sys=0.00s Real=0.02s
[2026-04-03T01:03:20.141+0600][42.067s][info][gc,start       ] GC(73) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:03:20.141+0600][42.067s][info][gc,task        ] GC(73) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:20.157+0600][42.084s][info][gc,phases      ] GC(73)   Pre Evacuate Collection Set: 0.21ms
[2026-04-03T01:03:20.157+0600][42.084s][info][gc,phases      ] GC(73)   Merge Heap Roots: 0.10ms
[2026-04-03T01:03:20.157+0600][42.084s][info][gc,phases      ] GC(73)   Evacuate Collection Set: 15.13ms
[2026-04-03T01:03:20.157+0600][42.084s][info][gc,phases      ] GC(73)   Post Evacuate Collection Set: 0.79ms
[2026-04-03T01:03:20.157+0600][42.084s][info][gc,phases      ] GC(73)   Other: 0.09ms
[2026-04-03T01:03:20.157+0600][42.084s][info][gc,heap        ] GC(73) Eden regions: 208->0(343)
[2026-04-03T01:03:20.157+0600][42.084s][info][gc,heap        ] GC(73) Survivor regions: 26->6(30)
[2026-04-03T01:03:20.157+0600][42.084s][info][gc,heap        ] GC(73) Old regions: 368->393
[2026-04-03T01:03:20.157+0600][42.084s][info][gc,heap        ] GC(73) Humongous regions: 2->2
[2026-04-03T01:03:20.157+0600][42.084s][info][gc,metaspace   ] GC(73) Metaspace: 10416K(10688K)->10416K(10688K) NonClass: 9515K(9664K)->9515K(9664K) Class: 900K(1024K)->900K(1024K)
[2026-04-03T01:03:20.157+0600][42.084s][info][gc             ] GC(73) Pause Young (Normal) (G1 Evacuation Pause) 1197M->790M(1662M) 16.593ms
[2026-04-03T01:03:20.157+0600][42.084s][info][gc,cpu         ] GC(73) User=0.16s Sys=0.00s Real=0.01s
[2026-04-03T01:03:21.246+0600][43.173s][info][gc,start       ] GC(74) Pause Young (Concurrent Start) (G1 Evacuation Pause)
[2026-04-03T01:03:21.246+0600][43.173s][info][gc,task        ] GC(74) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:21.269+0600][43.195s][info][gc,phases      ] GC(74)   Pre Evacuate Collection Set: 0.28ms
[2026-04-03T01:03:21.269+0600][43.195s][info][gc,phases      ] GC(74)   Merge Heap Roots: 0.14ms
[2026-04-03T01:03:21.269+0600][43.195s][info][gc,phases      ] GC(74)   Evacuate Collection Set: 20.36ms
[2026-04-03T01:03:21.269+0600][43.195s][info][gc,phases      ] GC(74)   Post Evacuate Collection Set: 1.14ms
[2026-04-03T01:03:21.269+0600][43.195s][info][gc,phases      ] GC(74)   Other: 0.16ms
[2026-04-03T01:03:21.269+0600][43.195s][info][gc,heap        ] GC(74) Eden regions: 343->0(314)
[2026-04-03T01:03:21.269+0600][43.195s][info][gc,heap        ] GC(74) Survivor regions: 6->26(44)
[2026-04-03T01:03:21.269+0600][43.195s][info][gc,heap        ] GC(74) Old regions: 393->393
[2026-04-03T01:03:21.269+0600][43.195s][info][gc,heap        ] GC(74) Humongous regions: 2->2
[2026-04-03T01:03:21.269+0600][43.195s][info][gc,metaspace   ] GC(74) Metaspace: 10420K(10688K)->10420K(10688K) NonClass: 9519K(9664K)->9519K(9664K) Class: 900K(1024K)->900K(1024K)
[2026-04-03T01:03:21.269+0600][43.195s][info][gc             ] GC(74) Pause Young (Concurrent Start) (G1 Evacuation Pause) 1476M->830M(1662M) 22.432ms
[2026-04-03T01:03:21.269+0600][43.195s][info][gc,cpu         ] GC(74) User=0.21s Sys=0.00s Real=0.02s
[2026-04-03T01:03:21.269+0600][43.195s][info][gc             ] GC(75) Concurrent Mark Cycle
[2026-04-03T01:03:21.269+0600][43.195s][info][gc,marking     ] GC(75) Concurrent Scan Root Regions
[2026-04-03T01:03:21.301+0600][43.227s][info][gc,marking     ] GC(75) Concurrent Scan Root Regions 31.714ms
[2026-04-03T01:03:21.301+0600][43.227s][info][gc,marking     ] GC(75) Concurrent Mark
[2026-04-03T01:03:21.301+0600][43.227s][info][gc,marking     ] GC(75) Concurrent Mark From Roots
[2026-04-03T01:03:21.301+0600][43.227s][info][gc,task        ] GC(75) Using 3 workers of 3 for marking
[2026-04-03T01:03:21.699+0600][43.626s][info][gc,marking     ] GC(75) Concurrent Mark From Roots 398.464ms
[2026-04-03T01:03:21.699+0600][43.626s][info][gc,marking     ] GC(75) Concurrent Preclean
[2026-04-03T01:03:21.699+0600][43.626s][info][gc,marking     ] GC(75) Concurrent Preclean 0.046ms
[2026-04-03T01:03:21.699+0600][43.626s][info][gc,start       ] GC(75) Pause Remark
[2026-04-03T01:03:21.703+0600][43.629s][info][gc             ] GC(75) Pause Remark 1070M->921M(1662M) 3.328ms
[2026-04-03T01:03:21.703+0600][43.629s][info][gc,cpu         ] GC(75) User=0.01s Sys=0.01s Real=0.01s
[2026-04-03T01:03:21.703+0600][43.630s][info][gc,marking     ] GC(75) Concurrent Mark 402.351ms
[2026-04-03T01:03:21.703+0600][43.630s][info][gc,marking     ] GC(75) Concurrent Rebuild Remembered Sets and Scrub Regions
[2026-04-03T01:03:21.914+0600][43.840s][info][gc,marking     ] GC(75) Concurrent Rebuild Remembered Sets and Scrub Regions 210.550ms
[2026-04-03T01:03:21.914+0600][43.841s][info][gc,start       ] GC(75) Pause Cleanup
[2026-04-03T01:03:21.914+0600][43.841s][info][gc             ] GC(75) Pause Cleanup 1103M->1103M(1662M) 0.453ms
[2026-04-03T01:03:21.914+0600][43.841s][info][gc,cpu         ] GC(75) User=0.00s Sys=0.00s Real=0.00s
[2026-04-03T01:03:21.915+0600][43.841s][info][gc,marking     ] GC(75) Concurrent Clear Claimed Marks
[2026-04-03T01:03:21.915+0600][43.841s][info][gc,marking     ] GC(75) Concurrent Clear Claimed Marks 0.066ms
[2026-04-03T01:03:21.915+0600][43.841s][info][gc,marking     ] GC(75) Concurrent Cleanup for Next Mark
[2026-04-03T01:03:21.917+0600][43.843s][info][gc,marking     ] GC(75) Concurrent Cleanup for Next Mark 2.205ms
[2026-04-03T01:03:21.917+0600][43.844s][info][gc             ] GC(75) Concurrent Mark Cycle 648.105ms
[2026-04-03T01:03:22.089+0600][44.015s][info][gc,start       ] GC(76) Pause Young (Prepare Mixed) (G1 Evacuation Pause)
[2026-04-03T01:03:22.089+0600][44.015s][info][gc,task        ] GC(76) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:22.134+0600][44.060s][info][gc,phases      ] GC(76)   Pre Evacuate Collection Set: 0.21ms
[2026-04-03T01:03:22.134+0600][44.060s][info][gc,phases      ] GC(76)   Merge Heap Roots: 0.29ms
[2026-04-03T01:03:22.134+0600][44.060s][info][gc,phases      ] GC(76)   Evacuate Collection Set: 42.92ms
[2026-04-03T01:03:22.134+0600][44.060s][info][gc,phases      ] GC(76)   Post Evacuate Collection Set: 1.41ms
[2026-04-03T01:03:22.134+0600][44.060s][info][gc,phases      ] GC(76)   Other: 0.13ms
[2026-04-03T01:03:22.134+0600][44.060s][info][gc,heap        ] GC(76) Eden regions: 309->0(197)
[2026-04-03T01:03:22.134+0600][44.060s][info][gc,heap        ] GC(76) Survivor regions: 26->42(42)
[2026-04-03T01:03:22.134+0600][44.060s][info][gc,heap        ] GC(76) Old regions: 320->331
[2026-04-03T01:03:22.134+0600][44.060s][info][gc,heap        ] GC(76) Humongous regions: 0->0
[2026-04-03T01:03:22.134+0600][44.060s][info][gc,metaspace   ] GC(76) Metaspace: 10425K(10688K)->10425K(10688K) NonClass: 9524K(9664K)->9524K(9664K) Class: 900K(1024K)->900K(1024K)
[2026-04-03T01:03:22.134+0600][44.060s][info][gc             ] GC(76) Pause Young (Prepare Mixed) (G1 Evacuation Pause) 1299M->734M(1662M) 45.333ms
[2026-04-03T01:03:22.134+0600][44.060s][info][gc,cpu         ] GC(76) User=0.42s Sys=0.00s Real=0.05s
[2026-04-03T01:03:22.725+0600][44.652s][info][gc,start       ] GC(77) Pause Young (Mixed) (G1 Evacuation Pause)
[2026-04-03T01:03:22.725+0600][44.652s][info][gc,task        ] GC(77) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:22.778+0600][44.704s][info][gc,mmu         ] GC(77) MMU target violated: 51.0ms (50.0ms/51.0ms)
[2026-04-03T01:03:22.778+0600][44.705s][info][gc,phases      ] GC(77)   Pre Evacuate Collection Set: 0.36ms
[2026-04-03T01:03:22.778+0600][44.705s][info][gc,phases      ] GC(77)   Merge Heap Roots: 0.17ms
[2026-04-03T01:03:22.778+0600][44.705s][info][gc,phases      ] GC(77)   Evacuate Collection Set: 50.58ms
[2026-04-03T01:03:22.778+0600][44.705s][info][gc,phases      ] GC(77)   Post Evacuate Collection Set: 1.41ms
[2026-04-03T01:03:22.778+0600][44.705s][info][gc,phases      ] GC(77)   Other: 0.26ms
[2026-04-03T01:03:22.778+0600][44.705s][info][gc,heap        ] GC(77) Eden regions: 201->0(121)
[2026-04-03T01:03:22.778+0600][44.705s][info][gc,heap        ] GC(77) Survivor regions: 42->28(31)
[2026-04-03T01:03:22.778+0600][44.705s][info][gc,heap        ] GC(77) Old regions: 331->365
[2026-04-03T01:03:22.778+0600][44.705s][info][gc,heap        ] GC(77) Humongous regions: 0->0
[2026-04-03T01:03:22.778+0600][44.705s][info][gc,metaspace   ] GC(77) Metaspace: 10425K(10688K)->10425K(10688K) NonClass: 9524K(9664K)->9524K(9664K) Class: 900K(1024K)->900K(1024K)
[2026-04-03T01:03:22.778+0600][44.705s][info][gc             ] GC(77) Pause Young (Mixed) (G1 Evacuation Pause) 1136M->774M(1662M) 53.020ms
[2026-04-03T01:03:22.778+0600][44.705s][info][gc,cpu         ] GC(77) User=0.51s Sys=0.00s Real=0.05s
[2026-04-03T01:03:23.143+0600][45.070s][info][gc,start       ] GC(78) Pause Young (Mixed) (G1 Evacuation Pause)
[2026-04-03T01:03:23.143+0600][45.070s][info][gc,task        ] GC(78) Using 10 workers of 10 for evacuation
[2026-04-03T01:03:23.171+0600][45.097s][info][gc,phases      ] GC(78)   Pre Evacuate Collection Set: 0.23ms
